,sptr,accession,organism,Gene Name,length,PE Score
50613,tr,A0A286YE15,Mus musculus ,Rarb ,74,4
50614,tr,H3BKK0,Mus musculus ,Aldh18a1 ,100,1
50615,tr,G5E8P8,Mus musculus ,Esrrb ,454,1
50616,tr,A0A0A6YXR2,Mus musculus ,Utp25 ,93,1
50617,tr,B0QZN5,Mus musculus ,Vamp2 ,163,1
50618,tr,D3YYD6,Mus musculus ,Aqp9 ,321,1
50619,tr,D3Z6T3,Mus musculus ,Ctse ,364,1
50620,tr,G3UZD6,Mus musculus ,Ube4b ,998,1
50621,tr,E0CXD3,Mus musculus ,Pard3 ,59,1
50622,tr,A0A0U1RNT7,Mus musculus ,Gm30191 ,187,4
50623,tr,E9QN41,Mus musculus ,Strip2 ,662,1
50624,tr,A0A140LJA4,Mus musculus ,Irf2 ,113,1
50625,tr,A0A1W2P6S8,Mus musculus ,Nova1 ,66,1
50626,tr,A0A286YEA7,Mus musculus ,Thoc7 ,122,1
50627,tr,D3Z6W3,Mus musculus ,Rdh8 ,317,3
50628,tr,A0A0J9YU89,Mus musculus ,Tcf4 ,198,1
50629,tr,D3YYN3,Mus musculus ,Exosc8 ,130,1
50630,tr,A0A1D5RLC6,Mus musculus ,Golga4 ,454,1
50631,tr,J3QJU0,Mus musculus ,Fcrl5 ,596,1
50632,tr,E9QL08,Mus musculus ,Tacc2 ,1036,1
50633,tr,F6Z2S4,Mus musculus ,Myo5a ,217,1
50634,tr,E9Q4M2,Mus musculus ,Lipe ,1072,1
50635,tr,E0CZ15,Mus musculus ,Insig2 ,78,1
50636,tr,A0A140LI33,Mus musculus ,Prmt1 ,164,1
50637,tr,D3Z225,Mus musculus ,Tmbim1 ,98,1
50638,tr,A0A494B9A5,Mus musculus ,Ndst1 ,101,1
50639,tr,B7ZC55,Mus musculus ,Apol6 ,329,3
50640,tr,A0A0G2JE49,Mus musculus ,Pilra ,94,4
50641,tr,G3UX14,Mus musculus ,Rgs22 ,262,4
50642,tr,A0A0J9YVD6,Mus musculus ,Bud23 ,81,4
50643,tr,A0A286YDQ8,Mus musculus ,Shroom3 ,1899,1
50644,tr,A0A0G2JF83,Mus musculus ,Gabra4 ,36,4
50645,tr,A0A0H2UKC4,Mus musculus ,St6galnac3 ,196,1
50646,tr,A0A1D5RLQ0,Mus musculus ,Nup93 ,699,1
50647,tr,A2A815,Mus musculus ,Park7 ,135,1
50648,tr,A0A0A6YWM2,Mus musculus ,Chst10 ,64,3
50649,tr,D3Z4U1,Mus musculus ,Uox ,199,1
50650,tr,Q5SX60,Mus musculus ,Eno3 ,80,1
50651,tr,A0A0J9YUX4,Mus musculus ,Slc25a22 ,85,1
50652,tr,D3YUM6,Mus musculus ,Steap2 ,402,1
50653,tr,A0A0R4J273,Mus musculus ,Pou5f2 ,329,3
50654,tr,A0A2R8VHM6,Mus musculus ,Clip4 ,142,4
50655,tr,B0QZN6,Mus musculus ,Per1 ,106,4
50656,tr,A0A494BB62,Mus musculus ,Spink6 ,94,4
50657,tr,B1AXU1,Mus musculus ,Gm6812 ,112,4
50658,tr,H3BIY3,Mus musculus ,Lrp5 ,226,1
50659,tr,A0A087WPI2,Mus musculus ,Apbb1 ,487,1
50660,tr,A0A1Y7VJH1,Mus musculus ,Scamp4 ,24,4
50661,tr,A0A286YCZ9,Mus musculus ,Kcnma1 ,1178,1
50662,tr,A0A087WPU9,Mus musculus ,Larp4b ,36,4
50663,tr,A0A2I3BRT9,Mus musculus ,Gmpr2 ,96,1
50664,tr,A0A0A0MQ72,Mus musculus ,Slurp1 ,93,4
50665,tr,A0A087WRR9,Mus musculus ,Phf3 ,154,1
50666,tr,A0A087WPN6,Mus musculus ,Ptma ,98,1
50667,tr,D6RCX5,Mus musculus ,Mtfr1l ,202,1
50668,tr,D3Z4K1,Mus musculus ,Rnmt ,124,1
50669,tr,D6RCU8,Mus musculus ,Paics ,103,1
50670,tr,A0A6I8MX15,Mus musculus ,Tbc1d25 ,688,1
50671,tr,A0A6I8MWZ1,Mus musculus ,Dnajc7 ,438,1
50672,tr,A0A1W2P7L3,Mus musculus ,Dffb ,160,1
50673,tr,A0A494BB92,Mus musculus ,Nars ,43,1
50674,tr,A0A087WST2,Mus musculus ,Rbbp5 ,410,1
50675,tr,L7N255,Mus musculus ,Gm3099 ,205,4
50676,tr,A2AQM9,Mus musculus ,Ncoa6 ,1516,1
50677,tr,A2ALL4,Mus musculus ,Tmco4 ,56,1
50678,tr,F6Z6Y0,Mus musculus ,Cspg4b ,158,4
50679,tr,G3UXQ9,Mus musculus ,Sumo3 ,51,4
50680,tr,E9QA48,Mus musculus ,Rcbtb2 ,149,1
50681,tr,A0A0G2JGU5,Mus musculus ,Actl6b ,65,4
50682,tr,A0A286YDA3,Mus musculus ,Ntrk2 ,492,1
50683,tr,A0A1D5RLE0,Mus musculus ,Dock9 ,2042,1
50684,tr,A0A494B9A1,Mus musculus ,Hars ,138,1
50685,tr,D6RET9,Mus musculus ,Ckmt1 ,59,4
50686,tr,A0A140LIR2,Mus musculus ,P2ry2 ,21,4
50687,tr,E9PYE5,Mus musculus ,Arel1 ,71,4
50688,tr,A0A0G2JGF3,Mus musculus ,Clca3a2 ,189,4
50689,tr,E9Q6X4,Mus musculus ,Ankrd13d ,150,1
50690,tr,F6UTB8,Mus musculus ,Cep43 ,151,1
50691,tr,G3UXX6,Mus musculus ,Ccdc9 ,21,4
50692,tr,A0A075B5V5,Mus musculus ,Ighv1-39 ,117,4
50693,tr,A0A1L1SRW0,Mus musculus ,Rpsa ,93,1
50694,tr,A0A140LJ80,Mus musculus ,Gemin7 ,114,1
50695,tr,A2A6U3,Mus musculus ,Septin9 ,565,1
50696,tr,A0A3Q4EGE1,Mus musculus ,Cmtr1 ,165,1
50697,tr,A0A0N4SVG9,Mus musculus ,Rab7 ,98,1
50698,tr,A0A0A6YW28,Mus musculus ,Usp4 ,915,1
50699,tr,A0A0U1RPK1,Mus musculus ,Emsy ,1070,1
50700,tr,A0A1D5RML7,Mus musculus ,Scoc ,47,1
50701,tr,A0A5F8MPU2,Mus musculus ,Fnbp4 ,1030,1
50702,tr,D3Z2M9,Mus musculus ,Dctn1 ,159,1
50703,tr,E9PYE7,Mus musculus ,Slx4 ,35,1
50704,tr,G3UZD3,Mus musculus ,Rab11b ,193,1
50705,tr,Q5SQK1,Mus musculus ,Kcnmb1 ,191,4
50706,tr,A2AGR0,Mus musculus ,Madd ,1577,1
50707,tr,A0A1L1SVA9,Mus musculus ,Trmt11 ,112,4
50708,tr,A0A1Y7VME9,Mus musculus ,Kidins220 ,1763,1
50709,tr,F6RU51,Mus musculus ,Chil3 ,58,1
50710,tr,A0A140T8R9,Mus musculus ,Resf1 ,404,1
50711,tr,G5E8Z4,Mus musculus ,Slc6a12 ,614,1
50712,tr,D3Z260,Mus musculus ,Gm8257 ,228,4
50713,tr,F6U250,Mus musculus ,Nop56 ,135,1
50714,tr,S4R2K7,Mus musculus ,Pak1 ,178,1
50715,tr,A2AJI7,Mus musculus ,Thrap3 ,27,4
50716,tr,A0A087WQ18,Mus musculus ,Xrn1 ,40,4
50717,tr,F7CJP6,Mus musculus ,Men1 ,108,1
50718,tr,A0A140LHG0,Mus musculus ,Ap2a1 ,38,4
50719,tr,D3YU00,Mus musculus ,Stard5 ,206,1
50720,tr,A0A2I3BQR1,Mus musculus ,Nt5dc2 ,464,1
50721,tr,D3YVA1,Mus musculus ,Clec16a ,67,4
50722,tr,A2AWP4,Mus musculus ,Arhgef10l ,261,1
50723,tr,A0A3B2W3J6,Mus musculus ,Vmn2r55 ,811,4
50724,tr,D3Z032,Mus musculus ,Dnajc28 ,196,1
50725,tr,G3UXV8,Mus musculus ,Cyb5r1 ,80,1
50726,tr,E9Q4P7,Mus musculus ,Rsl24d1 ,40,1
50727,tr,Z4YL87,Mus musculus ,Tsr2 ,192,1
50728,tr,E9Q5L7,Mus musculus ,Phf10 ,234,1
50729,tr,H3BJQ7,Mus musculus ,Prdx5 ,213,1
50730,tr,A2A4H9,Mus musculus ,Fkbp10 ,469,1
50731,tr,D3Z1T4,Mus musculus ,Gnb2 ,188,1
50732,tr,D3Z388,Mus musculus ,Fbxl3 ,116,1
50733,tr,D3YTT4,Mus musculus ,Acad8 ,413,1
50734,tr,E9Q9G3,Mus musculus ,Zfp938 ,579,4
50735,tr,A0A0N4SVY0,Mus musculus ,Fxyd4 ,90,3
50736,tr,A0A0U1RQ06,Mus musculus ,Ap2s1 ,92,1
50737,tr,A0A1L1SRP9,Mus musculus ,Pcbp4 ,158,1
50738,tr,D6RI39,Mus musculus ,Katnal2 ,39,4
50739,tr,F8WHR6,Mus musculus ,Ddx46 ,1028,1
50740,tr,A0A0G2JEP0,Mus musculus ,Fxr1 ,568,1
50741,tr,D6RFU9,Mus musculus ,Sypl ,79,1
50742,tr,A0A494BA08,Mus musculus ,Cyp4f17 ,177,1
50743,tr,A0A075B5R2,Mus musculus ,Ighv7-3 ,120,4
50744,tr,A0A1W2P6D8,Mus musculus ,Sptssa ,74,4
50745,tr,F6VV25,Mus musculus ,Plekho1 ,262,1
50746,tr,G3UX16,Mus musculus ,Dusp7 ,220,1
50747,tr,E0CZ80,Mus musculus ,Ttll11 ,190,4
50748,tr,A0A494BB77,Mus musculus ,Slf2 ,546,1
50749,tr,D3Z5Y8,Mus musculus ,Gm15446 ,553,4
50750,tr,A0A1Y7VJY2,Mus musculus ,Agtr1a ,51,4
50751,tr,A0A0G2JFB4,Mus musculus ,Eif4e ,132,1
50752,tr,E9Q6M6,Mus musculus ,Slc25a22 ,229,1
50753,tr,S4R240,Mus musculus ,Ccnd3 ,214,1
50754,tr,A2ALT2,Mus musculus ,a ,76,4
50755,tr,F7DCB1,Mus musculus ,Pcnx3 ,712,1
50756,tr,E0CYP3,Mus musculus ,Ppm1h ,132,1
50757,tr,F7A1G1,Mus musculus ,Gm11116 ,17,4
50758,tr,D3YUW9,Mus musculus ,Sun1 ,175,1
50759,tr,F6TRP3,Mus musculus ,Hyou1 ,227,1
50760,tr,A7M7R7,Mus musculus ,Lpo ,145,4
50761,tr,L7N2B8,Mus musculus ,Vmn2r61 ,865,4
50762,tr,A0A338P740,Mus musculus ,Slc7a4 ,140,4
50763,tr,E9PY13,Mus musculus ,Mcf2l ,1097,1
50764,tr,I7HPY0,Mus musculus ,Sh3bgrl3 ,37,1
50765,tr,Q5SW13,Mus musculus ,Mettl16 ,33,1
50766,tr,B1ATB9,Mus musculus ,Tmc8 ,166,1
50767,tr,J3QN35,Mus musculus ,Elp5 ,49,1
50768,tr,F7CTA1,Mus musculus ,Fbxo33 ,114,4
50769,tr,A0A1L1SQ24,Mus musculus ,Zranb1 ,734,1
50770,tr,A0A0G2JDT6,Mus musculus ,Srpk2 ,57,1
50771,tr,E9Q3E3,Mus musculus ,Glrb ,307,1
50772,tr,E9Q5A6,Mus musculus ,Nr1h5 ,505,3
50773,tr,D3Z3H4,Mus musculus ,Cgnl1 ,1226,1
50774,tr,A0A087WQS0,Mus musculus ,Tns1 ,1867,1
50775,tr,A0A1Y7VP58,Mus musculus ,Krtap28-10 ,119,4
50776,tr,L7N260,Mus musculus ,H2-Q7 ,215,3
50777,tr,E9Q4G9,Mus musculus ,Gm21293 ,266,4
50778,tr,G3XA61,Mus musculus ,Plpp2 ,220,1
50779,tr,A0A0A6YVR7,Mus musculus ,Map4k4 ,209,1
50780,tr,D3Z0I9,Mus musculus ,Rnft2 ,206,1
50781,tr,A0A087WNZ5,Mus musculus ,Ly6c1 ,147,1
50782,tr,A0A2I3BQW2,Mus musculus ,Vmn1r52 ,121,3
50783,tr,A0A1L1SQA2,Mus musculus ,Gm9803 ,97,1
50784,tr,A0A0A6YXK2,Mus musculus ,Qrich1 ,95,1
50785,tr,A0A1W2P706,Mus musculus ,Ptprk ,282,1
50786,tr,E9PUH7,Mus musculus ,Nfix ,494,1
50787,tr,I7HJQ8,Mus musculus ,Cd99l2 ,190,1
50788,tr,D3YXW4,Mus musculus ,Myo10 ,237,1
50789,tr,F8WHW8,Mus musculus ,Smim14 ,92,1
50790,tr,A0A1B0GS34,Mus musculus ,Bet1l ,92,4
50791,tr,D3Z1F3,Mus musculus ,Mospd3 ,175,1
50792,tr,D3Z2N6,Mus musculus ,Acox3 ,83,1
50793,tr,A0A0G2JF15,Mus musculus ,Atxn2 ,64,4
50794,tr,D6RFC2,Mus musculus ,Ptpa ,49,1
50795,tr,E9PZ38,Mus musculus ,Wnk4 ,413,1
50796,tr,D3YXA7,Mus musculus ,Slc50a1 ,167,1
50797,tr,B8JJA2,Mus musculus ,Mpnd ,171,1
50798,tr,F7B2J7,Mus musculus ,Mcoln2 ,113,4
50799,tr,A2BHP5,Mus musculus ,Lmo2 ,220,1
50800,tr,E9Q6Y6,Mus musculus ,Tmprss15 ,1054,1
50801,tr,A0A0G2JE15,Mus musculus ,Myl2 ,102,1
50802,tr,A2AJI3,Mus musculus ,Thrap3 ,53,4
50803,tr,A0A1L1SUR2,Mus musculus ,Gpr19 ,54,4
50804,tr,A0A1D5RLC4,Mus musculus ,Adgrg1 ,20,4
50805,tr,A0A0N4SUU1,Mus musculus ,Plxna1 ,16,4
50806,tr,D3Z2Z3,Mus musculus ,Tmtc3 ,113,1
50807,tr,A0A1W2P891,Mus musculus ,Ascc3 ,48,1
50808,tr,D3YWY9,Mus musculus ,Syngr1 ,111,3
50809,tr,A0A5F8MPB7,Mus musculus ,Agap2 ,856,1
50810,tr,G3UZM7,Mus musculus ,Ubash3a ,116,1
50811,tr,A0A0J9YV20,Mus musculus ,Sdad1 ,686,1
50812,tr,E9QP01,Mus musculus ,Cic ,1604,1
50813,tr,F6X1P1,Mus musculus ,2310061I04Rik ,212,1
50814,tr,F6WTC8,Mus musculus ,Ubap2 ,140,1
50815,tr,F6SL55,Mus musculus ,Arhgap4 ,274,1
50816,tr,A0A571BG81,Mus musculus ,Grip1 ,64,4
50817,tr,A0A0A6YWQ8,Mus musculus ,Unc50 ,86,1
50818,tr,A0A075B5X8,Mus musculus ,Ighv8-12 ,105,4
50819,tr,A0A0R3P9C5,Mus musculus ,Tarm1 ,276,4
50820,tr,D3YYF7,Mus musculus ,Cpz ,102,4
50821,tr,E9Q7U5,Mus musculus ,Mpl ,465,1
50822,tr,B2KGF0,Mus musculus ,Rpe ,235,1
50823,tr,F6YS88,Mus musculus ,Paxbp1 ,36,4
50824,tr,J3QMX0,Mus musculus ,Rpp14 ,158,1
50825,tr,F6Q6R1,Mus musculus ,Iars ,96,1
50826,tr,A0A0G2JEL8,Mus musculus ,Klhl18 ,216,1
50827,tr,A0A1D5RMB5,Mus musculus ,Dnmbp ,1576,1
50828,tr,H3BJ85,Mus musculus ,Mettl25 ,98,1
50829,tr,V9GXA7,Mus musculus ,Gm15294 ,121,1
50830,tr,D3YVS0,Mus musculus ,1110004F10Rik ,94,1
50831,tr,D6RG84,Mus musculus ,Brap ,83,1
50832,tr,Q5M6W0,Mus musculus ,Ppp4r3b ,192,1
50833,tr,A0A217FL67,Mus musculus ,Eml5 ,1930,1
50834,tr,F8VPJ5,Mus musculus ,Trcg1 ,825,4
50835,tr,A0A0A6YWK2,Mus musculus ,Nsmf ,328,1
50836,tr,E9Q6I8,Mus musculus ,Dot1l ,49,1
50837,tr,A0A1L1ST44,Mus musculus ,Btg4 ,31,3
50838,tr,F6YL88,Mus musculus ,Rad23a ,147,1
50839,tr,D3Z3I3,Mus musculus ,Nit1 ,132,1
50840,tr,D3Z0A0,Mus musculus ,Gm45692 ,150,1
50841,tr,E9Q7F8,Mus musculus ,Hint3 ,86,1
50842,tr,G3V024,Mus musculus ,Hlx ,196,4
50843,tr,D3YX00,Mus musculus ,Rgs8 ,115,1
50844,tr,A0A1B0GSB4,Mus musculus ,Srek1 ,198,1
50845,tr,A0A1Y7VJN8,Mus musculus ,Cast ,445,1
50846,tr,A0A2R8VI94,Mus musculus ,Cd47 ,278,1
50847,tr,S4R190,Mus musculus ,Plekha7 ,207,1
50848,tr,F7CWQ9,Mus musculus ,Ptpn4 ,36,4
50849,tr,B0QZF6,Mus musculus ,Proca1 ,220,4
50850,tr,A0A1Y7VIV8,Mus musculus ,Polk ,547,1
50851,tr,A0A571BEP4,Mus musculus ,Adgrl4 ,20,4
50852,tr,A0A087WQM9,Mus musculus ,Serpinb5 ,74,1
50853,tr,A0A0A6YWW4,Mus musculus ,Mst1 ,62,4
50854,tr,A0A0G2JG68,Mus musculus ,Fbrsl1 ,213,4
50855,tr,S4R2T2,Mus musculus ,Sat1 ,71,4
50856,tr,A0A0R4J033,Mus musculus ,Fam83f ,495,1
50857,tr,A0A1Y7VNS4,Mus musculus ,Ntsr2 ,236,4
50858,tr,A0A087WPC1,Mus musculus ,Trim43c ,445,4
50859,tr,A0A1X7SB53,Mus musculus ,Rab36 ,101,1
50860,tr,A0A0N4SVR3,Mus musculus ,Gm44965 ,59,4
50861,tr,A0A1Y7VNY8,Mus musculus ,Mboat2 ,41,4
50862,tr,A0A571BDR6,Mus musculus ,Gm17416 ,87,3
50863,tr,D3YVM7,Mus musculus ,Dio1 ,113,1
50864,tr,A0A0U1RP81,Mus musculus ,Immt ,488,1
50865,tr,E0CXX9,Mus musculus ,Stac3 ,18,4
50866,tr,A0A1W2P6Z8,Mus musculus ,Os9 ,96,1
50867,tr,A0A1B0GS40,Mus musculus ,Tlr3 ,306,1
50868,tr,A0A2I3BRU6,Mus musculus ,Rbfox2 ,300,1
50869,tr,A0A7N9VRA1,Mus musculus ,Ppp2r3d ,519,4
50870,tr,L7N469,Mus musculus ,Pramel47 ,278,4
50871,tr,E9Q800,Mus musculus ,Immt ,679,1
50872,tr,S4R1M2,Mus musculus ,Safb ,939,1
50873,tr,A0A1B0GRR4,Mus musculus ,Deaf1 ,308,1
50874,tr,A0A494BBC1,Mus musculus ,Dpp3 ,455,1
50875,tr,A0A1D5RLR4,Mus musculus ,Arv1 ,112,1
50876,tr,F8WIV5,Mus musculus ,Dnm2 ,870,1
50877,tr,S4R1R0,Mus musculus ,Phf24 ,127,1
50878,tr,G3UZ21,Mus musculus ,Rgl2 ,314,1
50879,tr,L7N472,Mus musculus ,Vmn2r8 ,848,4
50880,tr,A8Y5G7,Mus musculus ,Pold2 ,241,1
50881,tr,A0A0A6YXL8,Mus musculus ,Mpzl1 ,44,4
50882,tr,A0A286YDM3,Mus musculus ,Hnrnpk ,230,1
50883,tr,G3XA54,Mus musculus ,Rnf14 ,359,1
50884,tr,E9Q9P5,Mus musculus ,Gm3127 ,263,4
50885,tr,A0A1Y7VLS5,Mus musculus ,Btbd6 ,241,4
50886,tr,H3BJN9,Mus musculus ,Dnase1 ,63,3
50887,tr,A0A338P6I2,Mus musculus ,Polr2h ,143,1
50888,tr,E0CXQ7,Mus musculus ,Ttc26 ,101,1
50889,tr,A0A1Y7VJT1,Mus musculus ,Exoc3l4 ,69,1
50890,tr,F6WIE4,Mus musculus ,Gm10563 ,79,4
50891,tr,A0A3B2WCT9,Mus musculus ,Ilrun ,238,1
50892,tr,G5E8T0,Mus musculus ,Dnajc5 ,167,1
50893,tr,A0A1B0GRW9,Mus musculus ,Ldha ,104,1
50894,tr,E9Q547,Mus musculus ,Olfr555 ,315,3
50895,tr,G3UY81,Mus musculus ,Wdfy3 ,124,1
50896,tr,A0A0A6YX03,Mus musculus ,Parp1 ,67,1
50897,tr,E9PZN2,Mus musculus ,Pde7b ,459,1
50898,tr,D6RI85,Mus musculus ,Cops7b ,103,1
50899,tr,A0A0R4J156,Mus musculus ,Rnls ,300,1
50900,tr,A0A0B4J1E1,Mus musculus ,Igsf5 ,370,1
50901,tr,A0A0J9YUN2,Mus musculus ,Ube2a ,119,1
50902,tr,A0A571BG68,Mus musculus ,Frmpd4 ,1778,1
50903,tr,Q5NCJ5,Mus musculus ,Rapgef6 ,1131,1
50904,tr,E9QA93,Mus musculus ,Alox5 ,617,1
50905,tr,F6RK81,Mus musculus ,Ergic3 ,235,1
50906,tr,A2ASJ6,Mus musculus ,Gm13102 ,504,3
50907,tr,D3Z7P0,Mus musculus ,Babam2 ,385,1
50908,tr,F6Z2C7,Mus musculus ,Art3 ,84,1
50909,tr,F8WHD9,Mus musculus ,Men1 ,616,1
50910,tr,F6WT01,Mus musculus ,Atp8b2 ,145,4
50911,tr,A2AFX4,Mus musculus ,Rapsn ,353,1
50912,tr,A0A668KLW6,Mus musculus ,Rc3h1 ,257,1
50913,tr,A0A0A6YWE5,Mus musculus ,Prkar2a ,47,4
50914,tr,A0A087WRS0,Mus musculus ,Ccl25 ,53,4
50915,tr,F7A092,Mus musculus ,Azi2 ,199,1
50916,tr,D3Z2U5,Mus musculus ,Vrk3 ,175,1
50917,tr,A0A0A6YW86,Mus musculus ,Atp6v1h ,77,1
50918,tr,E9Q0P9,Mus musculus ,Serpinb6a ,193,1
50919,tr,A0A087WRC7,Mus musculus ,Rd3l ,132,4
50920,tr,D3Z1M8,Mus musculus ,Pbrm1 ,91,1
50921,tr,F6TRR6,Mus musculus ,Ncor1 ,157,1
50922,tr,D3YV67,Mus musculus ,Tmem165 ,90,1
50923,tr,A2ATR8,Mus musculus ,Serping1 ,347,1
50924,tr,A0A668KLV9,Mus musculus ,Akap12 ,1604,1
50925,tr,E9QAH1,Mus musculus ,Golgb1 ,3197,1
50926,tr,F6VYF3,Mus musculus ,4930402H24Rik ,212,1
50927,tr,A0A2R8VHU8,Mus musculus ,Calcoco1 ,533,1
50928,tr,F6RYN6,Mus musculus ,Tbata ,157,4
50929,tr,A0A0G2JEJ7,Mus musculus ,Zbtb41 ,657,4
50930,tr,M0QWQ7,Mus musculus ,Sema3b ,534,1
50931,tr,B8JJA9,Mus musculus ,Cox7c ,49,1
50932,tr,F6YIH5,Mus musculus ,Gm43191 ,235,3
50933,tr,E9QML2,Mus musculus ,Krtap5-2 ,189,4
50934,tr,E0CZ03,Mus musculus ,Zfp263 ,196,1
50935,tr,A0A668KLT6,Mus musculus ,Gm7592 ,296,4
50936,tr,V9GXD0,Mus musculus ,Rhox3e ,93,4
50937,tr,D3Z7A4,Mus musculus ,Gm21560 ,205,4
50938,tr,H7BX37,Mus musculus ,Sctr ,464,4
50939,tr,E9Q6I3,Mus musculus ,Shroom3 ,1849,1
50940,tr,K3W4Q6,Mus musculus ,Eif4a1 ,50,4
50941,tr,E9Q5P9,Mus musculus ,Smad2 ,244,1
50942,tr,D3YZ49,Mus musculus ,Agxt2 ,234,1
50943,tr,A0A1W2P6H9,Mus musculus ,Arhgap5 ,241,1
50944,tr,A0A1L1SS16,Mus musculus ,9330159F19Rik ,211,4
50945,tr,A0A5F8MPI2,Mus musculus ,Phactr1 ,128,1
50946,tr,E9Q4B9,Mus musculus ,Arpp19 ,71,1
50947,tr,B1AUD9,Mus musculus ,Tax1bp3 ,98,1
50948,tr,A0A1Y7VNY1,Mus musculus ,A030005K14Rik ,122,4
50949,tr,A0A0N4SUU5,Mus musculus ,Wdr19 ,105,1
50950,tr,A0A2R8VK23,Mus musculus ,Mapkbp1 ,1509,1
50951,tr,A2AH30,Mus musculus ,Nudt9 ,109,1
50952,tr,A0A1Y7VLU4,Mus musculus ,Ddx24 ,119,1
50953,tr,F6ZFS0,Mus musculus ,Efemp1 ,198,1
50954,tr,A0A0X1KG59,Mus musculus ,Aqp8 ,260,3
50955,tr,A0A0G2JH07,Mus musculus ,Pilrb1 ,69,4
50956,tr,B1APX5,Mus musculus ,Mpped1 ,32,4
50957,tr,A0A1Y7VNJ8,Mus musculus ,Erap1 ,78,1
50958,tr,A0A1W2P6K1,Mus musculus ,Fam184a ,69,1
50959,tr,E9PUQ0,Mus musculus ,Epha5 ,1040,1
50960,tr,A2CEQ6,Mus musculus ,Trnau1ap ,247,1
50961,tr,S4R2H2,Mus musculus ,Anks1b ,511,1
50962,tr,A0A1L1SRL1,Mus musculus ,Cnn1 ,82,1
50963,tr,A0A1B0GT48,Mus musculus ,Gm45783 ,74,4
50964,tr,E9Q248,Mus musculus ,Slc7a10 ,125,1
50965,tr,A0A075B5W3,Mus musculus ,Ighv1-53 ,117,4
50966,tr,F6S5U2,Mus musculus ,Pdia2 ,224,1
50967,tr,B1AXN3,Mus musculus ,Gm382 ,1250,4
50968,tr,A0A1Y7VK38,Mus musculus ,Tspan13 ,65,1
50969,tr,B1AYN7,Mus musculus ,Opn1mw ,389,3
50970,tr,A0A494B9C0,Mus musculus ,Rbm4b ,154,4
50971,tr,A0A140LIA0,Mus musculus ,Dnah14 ,32,4
50972,tr,D3Z4U5,Mus musculus ,Jakmip1 ,831,1
50973,tr,A0A0J9YUS4,Mus musculus ,Fry ,175,1
50974,tr,D3Z1A8,Mus musculus ,Sdhc ,32,1
50975,tr,E0CYL2,Mus musculus ,H1f8 ,46,4
50976,tr,A2BHN9,Mus musculus ,4931422A03Rik ,113,4
50977,tr,A0A0N4SWF5,Mus musculus ,Plekha5 ,770,1
50978,tr,A0A0A6YW90,Mus musculus ,Gria2 ,777,1
50979,tr,D3YVM6,Mus musculus ,Sema4a ,60,4
50980,tr,G3UXI4,Mus musculus ,Rgs22 ,219,4
50981,tr,A0A1B0GS19,Mus musculus ,Fam160a2 ,47,4
50982,tr,A0A182DWE6,Mus musculus ,Lonrf1 ,837,1
50983,tr,K7N6Y3,Mus musculus ,Vmn1r115 ,295,3
50984,tr,E9QLJ0,Mus musculus ,Cmya5 ,3676,1
50985,tr,F6W3K2,Mus musculus ,Tatdn2 ,138,1
50986,tr,D3Z376,Mus musculus ,Ica1 ,277,1
50987,tr,A0A0G2JDG8,Mus musculus ,Ints1 ,175,1
50988,tr,A0A0A6YXL3,Mus musculus ,Rpl31 ,87,1
50989,tr,D3YW20,Mus musculus ,Vps35l ,874,1
50990,tr,A0A0N4SW16,Mus musculus ,Nop2 ,133,1
50991,tr,A0A087WRV9,Mus musculus ,Pknox2 ,88,1
50992,tr,D3Z592,Mus musculus ,Kcnt2 ,1068,1
50993,tr,A0A1B0GSX6,Mus musculus ,Pdlim3 ,364,1
50994,tr,A0A087WPS6,Mus musculus ,Cntn2 ,25,4
50995,tr,A0A7N9VT24,Mus musculus ,Iqcf3 ,278,4
50996,tr,F7A0X7,Mus musculus ,Mms19 ,501,1
50997,tr,A0A286YCJ8,Mus musculus ,Kif20b ,51,1
50998,tr,F6ZZB1,Mus musculus ,Nbeal2 ,1073,1
50999,tr,G3UXX1,Mus musculus ,Lats2 ,12,4
51000,tr,E9Q277,Mus musculus ,Vmn2r4 ,824,4
51001,tr,A0A0U1RPC2,Mus musculus ,Exosc5 ,128,1
51002,tr,A0A494B9G2,Mus musculus ,H2-K1 ,130,1
51003,tr,D3Z151,Mus musculus ,Eif2b1 ,185,1
51004,tr,D3Z733,Mus musculus ,Rad18 ,449,1
51005,tr,D6RHB5,Mus musculus ,Gpcpd1 ,117,1
51006,tr,A0A2R8VJY7,Mus musculus ,Spats2 ,160,1
51007,tr,A0A0N4SV63,Mus musculus ,Dysf ,2120,1
51008,tr,A0A494BB35,Mus musculus ,Rax ,104,4
51009,tr,H3BLI5,Mus musculus ,Ccdc137 ,241,1
51010,tr,D6RGR1,Mus musculus ,Manba ,186,1
51011,tr,D6RHN1,Mus musculus ,Dnal1 ,73,4
51012,tr,A0A0A6YXX2,Mus musculus ,Sema3f ,116,1
51013,tr,D3Z5Q1,Mus musculus ,Ctnnb1 ,83,1
51014,tr,E9PUU4,Mus musculus ,Gemin5 ,1503,1
51015,tr,D3Z1M1,Mus musculus ,Gnb2 ,227,1
51016,tr,A0A1L1STY4,Mus musculus ,Uaca ,1236,1
51017,tr,E9Q8Y6,Mus musculus ,Lmntd1 ,363,4
51018,tr,A2AAP0,Mus musculus ,Rnf157 ,659,1
51019,tr,A0A0A6YY35,Mus musculus ,Rabgap1l ,234,1
