,sptr,accession,organism,GN,length
48337,tr,A0A0R4J1S6,Mus musculus ,Znhit1 ,153
48338,tr,F8VQ65,Mus musculus ,Krtap19-5 ,62
48339,tr,A2BDX2,Mus musculus ,Dpm1 ,208
48340,tr,A0A1B0GSJ7,Mus musculus ,Fank1 ,343
48341,tr,A0A0R4J160,Mus musculus ,Adam25 ,760
48342,tr,A0A0G2JFF9,Mus musculus ,Hax1 ,254
48343,tr,A0A0G2JG72,Mus musculus ,Tbc1d1 ,12
48344,tr,G3X943,Mus musculus ,Slc39a2 ,309
48345,tr,D3Z5S2,Mus musculus ,Fbln2 ,76
48346,tr,E9Q6I9,Mus musculus ,Tmem40 ,200
48347,tr,G3UZ63,Mus musculus ,Klhdc4 ,553
48348,tr,D3YUG6,Mus musculus ,Coro1b ,173
48349,tr,A0A140T8N3,Mus musculus ,Igkv13-84 ,115
48350,tr,F7CPT8,Mus musculus ,Vezt ,231
48351,tr,A0A087WSQ4,Mus musculus ,Kcnma1 ,191
48352,tr,H3BLN5,Mus musculus ,Il33 ,228
48353,tr,E9PXR3,Mus musculus ,Sesn1 ,551
48354,tr,A0A286YD80,Mus musculus ,Mak ,621
48355,tr,F8WHT5,Mus musculus ,Mpv17 ,170
48356,tr,D3YU11,Mus musculus ,Celf6 ,481
48357,tr,E9PVN3,Mus musculus ,Dlk1 ,292
48358,tr,E9PZC4,Mus musculus ,Blvrb ,120
48359,tr,A0A0R4J0K2,Mus musculus ,Ckap5 ,2011
48360,tr,A0A140LHF3,Mus musculus ,Dgat2 ,110
48361,tr,A0A3Q4EGS0,Mus musculus ,BC004004 ,37
48362,tr,A0A075B5X7,Mus musculus ,Ighv1-69 ,116
48363,tr,A0A0G2JDK4,Mus musculus ,Ltf ,12
48364,tr,F6V9F1,Mus musculus ,Pcmt1 ,177
48365,tr,E0CXJ1,Mus musculus ,Phyhip ,88
48366,tr,B8JJX9,Mus musculus ,Zfp65 ,182
48367,tr,G3UZE0,Mus musculus ,Zfp101 ,129
48368,tr,E9Q5E0,Mus musculus ,Mef2d ,506
48369,tr,A0A0G2JGZ2,Mus musculus ,Tars2 ,104
48370,tr,E9PYZ3,Mus musculus ,Mettl17 ,14
48371,tr,A0A1W2P8D5,Mus musculus ,Gm36176 ,158
48372,tr,A0A2R8VHB2,Mus musculus ,Septin3 ,75
48373,tr,L7N284,Mus musculus ,Gm8890 ,157
48374,tr,L7N265,Mus musculus ,Tcp10a ,401
48375,tr,A0A286YCH4,Mus musculus ,Camk2g ,190
48376,tr,E9QA53,Mus musculus ,Blmh ,129
48377,tr,H3BL49,Mus musculus ,Cct8 ,489
48378,tr,A0A1B0GS54,Mus musculus ,Cenpu ,51
48379,tr,G3UZJ4,Mus musculus ,Prdx5 ,166
48380,tr,F6ZQA3,Mus musculus ,Numa1 ,741
48381,tr,G3X8Y1,Mus musculus ,Trim55 ,545
48382,tr,D3YUI6,Mus musculus ,Cfap298 ,150
48383,tr,A0A0A6YVP9,Mus musculus ,Fmo1 ,229
48384,tr,D6RH39,Mus musculus ,Enpp5 ,45
48385,tr,A0A0A6YY02,Mus musculus ,Ifrd2 ,149
48386,tr,G5E8M3,Mus musculus ,Anapc15 ,161
48387,tr,B1ATS8,Mus musculus ,Grb10 ,84
48388,tr,S4R284,Mus musculus ,Dclre1a ,314
48389,tr,D3YVB9,Mus musculus ,Phldb1 ,164
48390,tr,F6Q269,Mus musculus ,Jmjd8 ,186
48391,tr,Z4YK03,Mus musculus ,Serpinb1a ,188
48392,tr,B0R003,Mus musculus ,Rusc2 ,66
48393,tr,D6RGL7,Mus musculus ,Atp5pb ,59
48394,tr,A0A2I3BS06,Mus musculus ,Retreg1 ,54
48395,tr,A0A1L1M1J8,Mus musculus ,Kcnh1 ,989
48396,tr,A0A571BDN7,Mus musculus ,Nedd4 ,1136
48397,tr,E9Q707,Mus musculus ,Prdm5 ,415
48398,tr,E0CZ14,Mus musculus ,Klrd1 ,70
48399,tr,A0A1L1SQ79,Mus musculus ,Plekha7 ,867
48400,tr,A0A1L1SS76,Mus musculus ,Wdr48 ,205
48401,tr,F6SDC3,Mus musculus ,Cdon ,218
48402,tr,D3YXZ7,Mus musculus ,Slc35a3 ,212
48403,tr,E9Q6H6,Mus musculus ,Alox5 ,642
48404,tr,I7HIQ4,Mus musculus ,Crybg2 ,89
48405,tr,Q5M6W9,Mus musculus ,Mtif2 ,167
48406,tr,G3X9B1,Mus musculus ,Heatr1 ,2143
48407,tr,F6QCT0,Mus musculus ,Thoc2 ,53
48408,tr,F6ZVG8,Mus musculus ,Cct3 ,85
48409,tr,Q5NBV1,Mus musculus ,Slc13a5 ,168
48410,tr,F7CIM2,Mus musculus ,Adam33 ,533
48411,tr,A0A0J9YUF2,Mus musculus ,Ube3a ,40
48412,tr,A0A1Y7VKD9,Mus musculus ,Mtrr ,58
48413,tr,A2AE94,Mus musculus ,Sytl1 ,568
48414,tr,A0A1D5RLI7,Mus musculus ,Capn15 ,502
48415,tr,A0A2I3BQK2,Mus musculus ,Slc7a7 ,156
48416,tr,Q5ND45,Mus musculus ,Myo1c ,80
48417,tr,F6RBN0,Mus musculus ,Thoc2 ,125
48418,tr,A0A494BAR7,Mus musculus ,Pde9a ,68
48419,tr,A0A1B0GS79,Mus musculus ,Ldha ,205
48420,tr,G3UYR3,Mus musculus ,Map2 ,131
48421,tr,A0A0G2JFJ8,Mus musculus ,Smarcc1 ,49
48422,tr,G3UWB9,Mus musculus ,Hspb9 ,199
48423,tr,A0A0G2JDV8,Mus musculus ,Cnn3 ,284
48424,tr,A0A338P7C0,Mus musculus ,Psmb1 ,140
48425,tr,E0CYJ8,Mus musculus ,Apbb2 ,14
48426,tr,D6RG92,Mus musculus ,Zfp326 ,53
48427,tr,A0A5F8MQC2,Mus musculus ,Xirp2 ,119
48428,tr,D3Z080,Mus musculus ,Sorbs2 ,707
48429,tr,F6SF18,Mus musculus ,Tmem44 ,57
48430,tr,A0A0R4J1L8,Mus musculus ,Auh ,144
48431,tr,D3YTU4,Mus musculus ,9430038I01Rik ,155
48432,tr,D6RJ10,Mus musculus ,Cfap46 ,343
48433,tr,E9PWN8,Mus musculus ,Glt8d2 ,363
48434,tr,A0A286YCU5,Mus musculus ,Slc35b3 ,119
48435,tr,D3YVL4,Mus musculus ,Mcfd2 ,74
48436,tr,E9Q418,Mus musculus ,Tgfbr1 ,434
48437,tr,A0A3Q4L2V1,Mus musculus ,Cyp1b1 ,289
48438,tr,A0A075B633,Mus musculus ,Trav8n-2 ,112
48439,tr,G8JL84,Mus musculus ,Ank1 ,1863
48440,tr,A2A5L3,Mus musculus ,Ncoa5 ,68
48441,tr,H3BIY2,Mus musculus ,Kifbp ,384
48442,tr,H3BKK9,Mus musculus ,Akap7 ,19
48443,tr,H3BKG8,Mus musculus ,Ahcyl2 ,51
48444,tr,S4R2C2,Mus musculus ,Nktr ,95
48445,tr,A0A494BAW8,Mus musculus ,Ndufs8 ,67
48446,tr,A2A7F4,Mus musculus ,Rlf ,1918
48447,tr,E9Q0A3,Mus musculus ,Arhgef11 ,1475
48448,tr,E9PX96,Mus musculus ,Sva ,165
48449,tr,E9Q7K0,Mus musculus ,Oxnad1 ,11
48450,tr,F7AN16,Mus musculus ,Rnf10 ,656
48451,tr,A0A494BA87,Mus musculus ,Ciao3 ,377
48452,tr,A2AFL3,Mus musculus ,Gaa ,231
48453,tr,A0A0J9YTZ2,Mus musculus ,Fer1l5 ,261
48454,tr,A0A338P7J0,Mus musculus ,Mx1 ,298
48455,tr,A0A1L1ST08,Mus musculus ,Commd4 ,96
48456,tr,A0A1L1STX7,Mus musculus ,Apoa1 ,122
48457,tr,A0A3Q4EH46,Mus musculus ,Tmem241 ,51
48458,tr,E9Q3A6,Mus musculus ,BC024139 ,597
48459,tr,D3YW13,Mus musculus ,Pdzk1 ,125
48460,tr,A0A1W2P8F6,Mus musculus ,Pik3cg ,1024
48461,tr,A0A1Y7VM62,Mus musculus ,Nlrp4f ,181
48462,tr,F7CPL2,Mus musculus ,Dbn1 ,169
48463,tr,E9PXF1,Mus musculus ,Cracr2b ,157
48464,tr,D6RI36,Mus musculus ,Hjurp ,89
48465,tr,B8JJX8,Mus musculus ,Zfp738 ,793
48466,tr,A0A140LIM4,Mus musculus ,Fam169b ,336
48467,tr,F6VSY0,Mus musculus ,Hmcn2 ,236
48468,tr,G3UX84,Mus musculus ,Chek1 ,74
48469,tr,A0A1D5RM24,Mus musculus ,Mthfsd ,86
48470,tr,A0A1B0GRW8,Mus musculus ,Tll1 ,8
48471,tr,F7CPM9,Mus musculus ,Morn3 ,35
48472,tr,H3BK85,Mus musculus ,Pcgf1 ,176
48473,tr,F8WI71,Mus musculus ,Il12a ,236
48474,tr,A0A0J9YUU3,Mus musculus ,Hc ,193
48475,tr,F7DE82,Mus musculus ,Slirp ,79
48476,tr,D3Z049,Mus musculus ,Mlph ,120
48477,tr,D3YV69,Mus musculus ,Rab6a ,175
48478,tr,K3W4T3,Mus musculus ,Atp6v0a1 ,838
48479,tr,G3UWJ9,Mus musculus ,Daxx ,137
48480,tr,F6RS26,Mus musculus ,Gm11639 ,1124
48481,tr,A2AJP2,Mus musculus ,Rxra ,165
48482,tr,A0A1W2P6H5,Mus musculus ,Hs1bp3 ,109
48483,tr,A0A5F8MPJ2,Mus musculus ,Sorbs1 ,1189
48484,tr,A0A1B0GSF9,Mus musculus ,Gm19935 ,52
48485,tr,G3UZU8,Mus musculus ,Uggt1 ,265
48486,tr,A0A0U1RQ72,Mus musculus ,Gpi1 ,130
48487,tr,A0A494BAJ1,Mus musculus ,Tmco6 ,74
48488,tr,E0CY86,Mus musculus ,Glb1l2 ,592
48489,tr,F6SAX2,Mus musculus ,3110009E18Rik ,138
48490,tr,F6R6R4,Mus musculus ,Cyp2j13 ,156
48491,tr,D3YXZ6,Mus musculus ,Nsun3 ,125
48492,tr,E0CYS4,Mus musculus ,Nckap5 ,188
48493,tr,E9PXV7,Mus musculus ,Diaph1 ,1255
48494,tr,D3Z0U0,Mus musculus ,Ston1 ,220
48495,tr,A0A286YCJ5,Mus musculus ,Rgr ,261
48496,tr,Q5SRN8,Mus musculus ,Zdhhc21 ,109
48497,tr,E9QL04,Mus musculus ,Aurkc ,315
48498,tr,D3YTP1,Mus musculus ,2310057J18Rik ,229
48499,tr,A0A0A6YWD6,Mus musculus ,Inava ,78
48500,tr,A0A494B983,Mus musculus ,Nkx2-5 ,317
48501,tr,A0A1B0GS44,Mus musculus ,Tmem192 ,258
48502,tr,A0A0A6YY57,Mus musculus ,Fmn2 ,145
48503,tr,A0A0U1RQ90,Mus musculus ,Gabbr2 ,183
48504,tr,G3UXD2,Mus musculus ,Cp ,52
48505,tr,A0A0U1RPK7,Mus musculus ,Mrps11 ,58
48506,tr,V9GXM5,Mus musculus ,Nxf1 ,89
48507,tr,D3YVF7,Mus musculus ,Osbpl3 ,144
48508,tr,H3BJU3,Mus musculus ,Miga2 ,91
48509,tr,J3QPK0,Mus musculus ,Wnk1 ,238
48510,tr,A0A1Y7VLW1,Mus musculus ,Tbca ,36
48511,tr,F6S4K9,Mus musculus ,Epb41 ,375
48512,tr,G3UVU7,Mus musculus ,Wdr17 ,1297
48513,tr,A0A1B0GR55,Mus musculus ,Prrg2 ,189
48514,tr,A0A2R8VHG2,Mus musculus ,Pcbp2 ,186
48515,tr,I1E4Y1,Mus musculus ,Minar2 ,117
48516,tr,A0A087WP08,Mus musculus ,Dis3l2 ,123
48517,tr,A0A384DVB1,Mus musculus ,Pacsin1 ,320
48518,tr,D6RIQ5,Mus musculus ,Tmem222 ,121
48519,tr,A0A087WPP2,Mus musculus ,1700017N19Rik ,214
48520,tr,D6RG43,Mus musculus ,Gmeb2 ,78
48521,tr,E0CXI3,Mus musculus ,Hapln2 ,46
48522,tr,A0A1W2P772,Mus musculus ,Atp2b1 ,317
48523,tr,A0A2I3BRH9,Mus musculus ,Serp2 ,53
48524,tr,A0A0G2JEN5,Mus musculus ,Smurf1 ,309
48525,tr,D3Z1J6,Mus musculus ,Abcb8 ,135
48526,tr,A0A494BAU3,Mus musculus ,Gstp2 ,95
48527,tr,A0A1L1SVI6,Mus musculus ,Tyk2 ,159
48528,tr,D6RGN1,Mus musculus ,Slc22a18 ,65
48529,tr,A0A2R8VJN0,Mus musculus ,Kif21a ,221
48530,tr,H3BKL6,Mus musculus ,Mia2 ,701
48531,tr,H3BK45,Mus musculus ,Cbx7 ,121
48532,tr,A2A517,Mus musculus ,Cyth1 ,460
48533,tr,D3Z0I0,Mus musculus ,Lrrc66 ,110
48534,tr,F6RGT6,Mus musculus ,Acad12 ,182
48535,tr,A0A2I3BQ49,Mus musculus ,Psmc6 ,45
48536,tr,A0A3Q4EC50,Mus musculus ,Commd10 ,165
48537,tr,F6YRC2,Mus musculus ,4933409G03Rik ,196
48538,tr,A0A2I3BQ87,Mus musculus ,Spaca6 ,117
48539,tr,A0A0G2JFY2,Mus musculus ,Sfswap ,82
48540,tr,F6VPT9,Mus musculus ,Tgfbr3 ,156
48541,tr,D6REH3,Mus musculus ,Rassf1 ,84
48542,tr,A0A1Y7VM88,Mus musculus ,Mtr ,222
48543,tr,E9Q999,Mus musculus ,Rbm39 ,47
48544,tr,H7BX91,Mus musculus ,Aig1 ,180
48545,tr,D3YXF4,Mus musculus ,Ywhaz ,44
48546,tr,H3BLD2,Mus musculus ,Cdhr4 ,220
48547,tr,A0A3B2WCP2,Mus musculus ,Uhrf1bp1 ,123
48548,tr,F8WI29,Mus musculus ,Oaz1 ,226
48549,tr,A0A2C9F2D2,Mus musculus ,Anxa7 ,485
48550,tr,F6UYC1,Mus musculus ,Huwe1 ,150
48551,tr,A0A0H2UKC3,Mus musculus ,Ccser1 ,231
48552,tr,A0A494BBB4,Mus musculus ,Ctnna1 ,122
48553,tr,A0A1L1SSB1,Mus musculus ,St3gal4 ,160
48554,tr,A0A0J9YUP4,Mus musculus ,Fry ,159
48555,tr,A0A0U1RNQ0,Mus musculus ,Mboat7 ,85
48556,tr,D3Z1E4,Mus musculus ,Zfp644 ,122
48557,tr,A0A0G2JEN3,Mus musculus ,Csn1s1 ,130
48558,tr,A0A3B2W4A1,Mus musculus ,Tulp1 ,492
48559,tr,A2AUR3,Mus musculus ,Pter ,321
48560,tr,F6S493,Mus musculus ,Bad ,63
48561,tr,A0A0U1RPI8,Mus musculus ,Selenos ,100
48562,tr,A0A3B2W7B9,Mus musculus ,Vmn2r53 ,179
48563,tr,A0A140LIY8,Mus musculus ,Apoc1 ,29
48564,tr,A0A0G2JEM5,Mus musculus ,Zfp267 ,796
48565,tr,A0A1B0GSK4,Mus musculus ,Arap1 ,34
48566,tr,A0A1W2P6E6,Mus musculus ,Trappc6b ,96
48567,tr,A0A0G2JF90,Mus musculus ,Ttc14 ,408
48568,tr,F8WJI3,Mus musculus ,Ccdc58 ,134
48569,tr,A0A2I3BRF7,Mus musculus ,Trio ,132
48570,tr,A0A1D5RM55,Mus musculus ,Csnk2a2 ,121
48571,tr,Z4YN41,Mus musculus ,Gas2l1 ,195
48572,tr,H3BIY9,Mus musculus ,Ap2b1 ,942
48573,tr,A2AIT6,Mus musculus ,Ttpa ,262
48574,tr,A0A2I3BPM5,Mus musculus ,Txndc16 ,27
48575,tr,A0A140LIU6,Mus musculus ,Fchsd2 ,179
48576,tr,D3Z451,Mus musculus ,Serpina3j ,420
48577,tr,D3YU47,Mus musculus ,Gm10491 ,39
48578,tr,A0A0N4SVW9,Mus musculus ,Znrf2 ,75
48579,tr,A0A668KLE6,Mus musculus ,Afdn ,87
48580,tr,F6PXD2,Mus musculus ,Speer2 ,92
48581,tr,A0A140LJ98,Mus musculus ,Ate1 ,242
48582,tr,A0A3Q4ECA2,Mus musculus ,Abca17 ,214
48583,tr,A0A1Y7VMB5,Mus musculus ,Wdr20rt ,420
48584,tr,D3YY42,Mus musculus ,Yif1b ,251
48585,tr,A0A0U1RP04,Mus musculus ,Ntrk3 ,12
48586,tr,A0A494BA64,Mus musculus ,Slc25a28 ,83
48587,tr,F6S200,Mus musculus ,Plekhg1 ,1446
48588,tr,A0A494BB85,Mus musculus ,Pggt1b ,138
48589,tr,A0A0J9YUI8,Mus musculus ,Gckr ,623
48590,tr,A0A1Y7VJ01,Mus musculus ,Lpin1 ,158
48591,tr,E9PWD9,Mus musculus ,Polrmt ,1133
48592,tr,D3Z0J7,Mus musculus ,Cdh7 ,67
48593,tr,A0A0A6YWW2,Mus musculus ,Zc3h11a ,133
48594,tr,B1ATA8,Mus musculus ,Llgl2 ,146
48595,tr,A2BHR0,Mus musculus ,Obp2b ,176
48596,tr,E9Q4H6,Mus musculus ,Carmil1 ,57
48597,tr,A0A1L1SRX6,Mus musculus ,Ppp2r3d ,33
48598,tr,F7CTH4,Mus musculus ,Zfp811 ,551
48599,tr,A0A1W2P6P2,Mus musculus ,Lingo3 ,34
48600,tr,G3UXC6,Mus musculus ,Tnfaip2 ,151
48601,tr,A0A0A6YY19,Mus musculus ,Ildr2 ,427
48602,tr,A0A0A6YXE9,Mus musculus ,Golt1a ,32
48603,tr,D6RE44,Mus musculus ,Bcam ,43
48604,tr,A0A1L1SRI7,Mus musculus ,Ube4a ,197
48605,tr,A2A5R0,Mus musculus ,Trp53rkb ,144
48606,tr,A0A1W2P7L6,Mus musculus ,Ros1 ,2319
48607,tr,D3YYA0,Mus musculus ,Ash2l ,501
48608,tr,F6QUK2,Mus musculus ,Niban3 ,154
48609,tr,A0A2I3BRI6,Mus musculus ,Olfr286 ,324
48610,tr,A0A1Y7VLD5,Mus musculus ,Serpinb6b ,258
48611,tr,D3Z563,Mus musculus ,Dbi ,63
48612,tr,D6RH93,Mus musculus ,Hdac5 ,64
48613,tr,D3Z6P5,Mus musculus ,Slc39a14 ,164
48614,tr,J3QML9,Mus musculus ,E030030I06Rik ,246
48615,tr,A0A3Q4EGD3,Mus musculus ,Wdr43 ,149
48616,tr,A0A087WQN7,Mus musculus ,Xrn1 ,1719
48617,tr,A0A0U1RNP7,Mus musculus ,Plin1 ,111
48618,tr,D3Z7M4,Mus musculus ,Igf1 ,135
48619,tr,A0A1B0GSJ5,Mus musculus ,Trim61 ,102
48620,tr,A0A4W7N3B2,Mus musculus ,N6amt1 ,181
48621,tr,A0A2I3BQ42,Mus musculus ,Ap5m1 ,90
48622,tr,A0A5F8MPP5,Mus musculus ,Catspere1 ,956
48623,tr,B1AWD8,Mus musculus ,Clta ,236
48624,tr,A0A087WSU0,Mus musculus ,Dnpep ,56
48625,tr,A0A2R8VHU7,Mus musculus ,Naga ,92
48626,tr,H3BJC2,Mus musculus ,Ttll5 ,176
48627,tr,E9PZP8,Mus musculus ,Herc1 ,4859
48628,tr,F6QD49,Mus musculus ,Sh3tc1 ,130
48629,tr,A0A494BB54,Mus musculus ,Tmprss3 ,451
48630,tr,E9QA82,Mus musculus ,Il15ra ,155
48631,tr,F6X844,Mus musculus ,Adgrv1 ,533
48632,tr,R4GML3,Mus musculus ,Cntrl ,2333
48633,tr,A0A2R8VHJ4,Mus musculus ,Tomm22 ,61
48634,tr,A0A087WRH7,Mus musculus ,Retreg2 ,84
48635,tr,J3KMS8,Mus musculus ,1110059E24Rik ,45
48636,tr,E9QMB7,Mus musculus ,Naa30 ,366
48637,tr,A2A5I6,Mus musculus ,Hnf4a ,191
48638,tr,A0A0A6YXB3,Mus musculus ,Surf1 ,49
48639,tr,Q5SWN2,Mus musculus ,Rpa1 ,644
48640,tr,F6TGW0,Mus musculus ,Unc5a ,128
48641,tr,F6V5V4,Mus musculus ,Serpinb9h ,377
48642,tr,A0A087WS03,Mus musculus ,Pign ,798
48643,tr,G3UXP3,Mus musculus ,Jakmip1 ,81
48644,tr,A0A1Y7VM85,Mus musculus ,Fastkd3 ,135
48645,tr,A0A2I3BPX5,Mus musculus ,Capsl ,138
48646,tr,M0QW75,Mus musculus ,Zfp87 ,81
48647,tr,A0A3B2W3R7,Mus musculus ,Uhrf1bp1 ,108
48648,tr,A0A1B0GT75,Mus musculus ,Chmp2a ,162
48649,tr,A0A0U1RNZ7,Mus musculus ,Tenm4 ,127
48650,tr,A0A0A0MQA4,Mus musculus ,Gm10024 ,119
48651,tr,F6YSQ2,Mus musculus ,Thrap3 ,135
48652,tr,A0A338P6F6,Mus musculus ,Hmga1 ,118
48653,tr,A0A3Q4EI43,Mus musculus ,BC004004 ,184
48654,tr,A0A140LI63,Mus musculus ,Fcer2a ,300
48655,tr,A0A3B2WCJ4,Mus musculus ,Vmn2r82 ,595
48656,tr,A0A0J9YTY9,Mus musculus ,Cntrl ,122
48657,tr,A0A0A6YXN1,Mus musculus ,Dalrd3 ,49
48658,tr,A0A338P6S0,Mus musculus ,Pi4ka ,153
48659,tr,A0A2I3BRQ4,Mus musculus ,Ap5m1 ,60
48660,tr,A0A0R4J0G4,Mus musculus ,Ranbp10 ,648
48661,tr,F6UP77,Mus musculus ,Amdhd2 ,453
48662,tr,A0A0R4J0Y4,Mus musculus ,Sez6l ,962
48663,tr,A3KG93,Mus musculus ,Kdm1a ,873
48664,tr,A0A2I3BRW0,Mus musculus ,Spcs1 ,102
48665,tr,E9Q9G1,Mus musculus ,Nudt16l2 ,206
48666,tr,D6RFD7,Mus musculus ,Acadm ,157
48667,tr,A0A5H1ZRM8,Mus musculus ,Scn2a ,2006
48668,tr,B1AVB1,Mus musculus ,Scml2 ,825
48669,tr,A0A2I3BQC1,Mus musculus ,Ubr5 ,101
48670,tr,D3Z3R3,Mus musculus ,Dtymk ,154
48671,tr,G3X9I4,Mus musculus ,Alyref2 ,218
48672,tr,B7ZCN8,Mus musculus ,6430550D23Rik ,112
48673,tr,A0A286YCJ7,Mus musculus ,Tjap1 ,84
48674,tr,A0A0U1RPJ8,Mus musculus ,Lgi4 ,16
48675,tr,J3QM73,Mus musculus ,Tnfaip8 ,166
48676,tr,S4R2M8,Mus musculus ,Cd40 ,44
48677,tr,D6RJK9,Mus musculus ,Tmem50b ,44
48678,tr,F6WMX7,Mus musculus ,Micu3 ,262
48679,tr,A0A1B0GT27,Mus musculus ,Gm42372 ,204
48680,tr,B8JJI4,Mus musculus ,Bnip1 ,194
48681,tr,G3UZA2,Mus musculus ,D7Ertd443e ,97
48682,tr,D3YZL0,Mus musculus ,Serpina1a ,96
48683,tr,A0A3B2WCW8,Mus musculus ,Klhdc3 ,104
48684,tr,A0A5F8MPN9,Mus musculus ,Mbd1 ,613
48685,tr,G3UZQ2,Mus musculus ,Esrra ,161
48686,tr,A0A1B0GS36,Mus musculus ,Tmem143 ,259
48687,tr,E9QNB8,Mus musculus ,Kmt5a ,350
48688,tr,A0A2I3BR46,Mus musculus ,Ptk2 ,81
48689,tr,A0A1Y7VJR1,Mus musculus ,Trib2 ,207
48690,tr,E9Q1L8,Mus musculus ,Zfp493 ,384
48691,tr,D3YVX7,Mus musculus ,Nrf1 ,88
48692,tr,A0A1W2P763,Mus musculus ,Enpp3 ,281
48693,tr,D6REH5,Mus musculus ,Idua ,281
48694,tr,A2AIZ9,Mus musculus ,Cacna1b ,228
48695,tr,D3Z5B2,Mus musculus ,Frmd8 ,201
48696,tr,E0CY20,Mus musculus ,Zcchc7 ,261
48697,tr,A2A8V9,Mus musculus ,Srrm1 ,918
48698,tr,D6RCV0,Mus musculus ,Cx3cl1 ,57
48699,tr,A2A6P9,Mus musculus ,Cpsf4l ,153
48700,tr,D3Z4N9,Mus musculus ,Far1 ,206
48701,tr,D3YY39,Mus musculus ,Aamdc ,81
48702,tr,F7C7C4,Mus musculus ,Nkain2 ,185
48703,tr,A0A2I3BPQ5,Mus musculus ,Zc3h13 ,1730
48704,tr,A0A5F8MPK1,Mus musculus ,Dpp10 ,796
48705,tr,S4R1R1,Mus musculus ,Ccnd3 ,125
48706,tr,F7D7H6,Mus musculus ,Hivep3 ,116
48707,tr,A2AS37,Mus musculus ,AI182371 ,356
48708,tr,A0A0B4J1I0,Mus musculus ,Igkv1-110 ,119
48709,tr,A0A0A6YXQ5,Mus musculus ,Schip1 ,388
48710,tr,A0A0A6YVQ6,Mus musculus ,Fbxo28 ,195
48711,tr,A0A0G2JGX8,Mus musculus ,Gsap ,197
48712,tr,A0A2I3BPR7,Mus musculus ,Tsc2 ,97
48713,tr,E9Q6T2,Mus musculus ,Slc6a8 ,107
48714,tr,F7CWV4,Mus musculus ,Olfr294 ,335
48715,tr,S4R1X8,Mus musculus ,Scgb2b17 ,81
48716,tr,A0A6I8MWV7,Mus musculus ,Enpp7 ,446
48717,tr,E9Q698,Mus musculus ,F12 ,143
48718,tr,A0A087WSK7,Mus musculus ,Gm28778 ,233
48719,tr,V9GWV2,Mus musculus ,Tex9 ,100
48720,tr,F8VQN7,Mus musculus ,Olfr143 ,313
48721,tr,S4R1P8,Mus musculus ,Sipa1l3 ,115
48722,tr,A2ATI9,Mus musculus ,Gorasp2 ,431
48723,tr,D3Z295,Mus musculus ,Tmem184a ,61
48724,tr,A0A286YCV1,Mus musculus ,Tmem161b ,139
48725,tr,A0A087WS36,Mus musculus ,Srcap ,445
48726,tr,A0A0G2JEK7,Mus musculus ,Them5 ,301
48727,tr,D3Z045,Mus musculus ,Tcaf3 ,222
48728,tr,F7AB38,Mus musculus ,Papola ,120
48729,tr,D3YZK8,Mus musculus ,Grm8 ,20
48730,tr,D6RHP9,Mus musculus ,Safb2 ,214
48731,tr,A0A0G2JFJ3,Mus musculus ,Abcb8 ,60
48732,tr,F6YWH6,Mus musculus ,Adam12 ,581
48733,tr,A0A1W2P764,Mus musculus ,Agpat3 ,119
48734,tr,G3UXQ2,Mus musculus ,Wapl ,160
48735,tr,A0A1B0GQX0,Mus musculus ,Gm6657 ,73
48736,tr,A0A286YDH7,Mus musculus ,Ankra2 ,152
48737,tr,A0A0J9YUN5,Mus musculus ,Kif14 ,497
48738,tr,V9GX60,Mus musculus ,Tex9 ,202
48739,tr,D3YXU7,Mus musculus ,Myo10 ,786
48740,tr,A0A1Y7VJ85,Mus musculus ,Atl2 ,49
48741,tr,A0A5F8MPY8,Mus musculus ,Ripor2 ,639
48742,tr,A0A087WPS2,Mus musculus ,Lmbrd1 ,143
48743,tr,A0A0B4J1K3,Mus musculus ,Trav13-5 ,109
48744,tr,D3Z2F9,Mus musculus ,Rasgrp2 ,231
48745,tr,A0A1Y7VLG8,Mus musculus ,AW209491 ,117
48746,tr,D3Z2X0,Mus musculus ,Cryz ,152
48747,tr,G3UZ28,Mus musculus ,Psmd11 ,95
48748,tr,D3Z3E1,Mus musculus ,Ssmem1 ,66
48749,tr,B0V2N3,Mus musculus ,Ice2 ,98
48750,tr,A0A1B0GR16,Mus musculus ,Odad1 ,697
48751,tr,A0A286YCZ4,Mus musculus ,Fars2 ,202
48752,tr,A0A494BAH3,Mus musculus ,Sh3tc2 ,995
48753,tr,H3BJY1,Mus musculus ,Syngr2 ,46
48754,tr,E9PUQ4,Mus musculus ,Epha5 ,894
48755,tr,A0A1L1SS70,Mus musculus ,Rexo2 ,121
48756,tr,D3Z2K3,Mus musculus ,Actg2 ,195
48757,tr,A0A0R4J1I0,Mus musculus ,Rcor2 ,479
48758,tr,A0A494BB65,Mus musculus ,Ctsf ,126
48759,tr,A0A087WQV7,Mus musculus ,Ddx3y ,41
48760,tr,A0A0J9YU82,Mus musculus ,Stard13 ,995
48761,tr,E9PXJ4,Mus musculus ,Zfp712 ,705
48762,tr,A0A0U1RNX2,Mus musculus ,Dmac2 ,94
48763,tr,V9GWT9,Mus musculus ,Tcf24 ,166
48764,tr,A0A0G2JE38,Mus musculus ,Mef2c ,152
48765,tr,A0A075B5I8,Mus musculus ,Trbv21 ,96
48766,tr,A0A1B0GSE3,Mus musculus ,Slc6a21 ,322
48767,tr,A0A0U1RNS3,Mus musculus ,Anpep ,207
