,sptr,accession,organism,GN,length
47515,tr,F6PVF4,Sus scrofa ,RELA ,573
47516,tr,A0A286ZUI3,Sus scrofa ,EEF1A1 ,502
47517,tr,I3LQ19,Sus scrofa ,TMEM207 ,145
47518,tr,A0A286ZKB5,Sus scrofa ,ZMYM4 ,1549
47519,tr,A0A287BS40,Sus scrofa ,MADD ,1588
47520,tr,A0A287A7H1,Sus scrofa ,BCL6B ,483
47521,tr,A0A287BLD3,Sus scrofa ,,81
47522,tr,I3LTC2,Sus scrofa ,FCSK ,1083
47523,tr,F1SBJ7,Sus scrofa ,SPTLC3 ,548
47524,tr,I3LHR0,Sus scrofa ,TMEM125 ,219
47525,tr,F1SKP8,Sus scrofa ,KCNJ4 ,447
47526,tr,I3L8G6,Sus scrofa ,ZNF524 ,322
47527,tr,K7GQH5,Sus scrofa ,MALT1 ,850
47528,tr,A0A286ZV99,Sus scrofa ,CADPS2 ,1222
47529,tr,I3LIR4,Sus scrofa ,AMT ,403
47530,tr,A0A480VIL3,Sus scrofa ,NAXD ,329
47531,tr,A0A286ZII9,Sus scrofa ,THOC6 ,341
47532,tr,I3LIX7,Sus scrofa ,AXIN1 ,831
47533,tr,A0A287BP95,Sus scrofa ,THRB ,476
47534,tr,F1RRS3,Sus scrofa ,NSF ,752
47535,tr,A5GFS7,Sus scrofa ,MC3R ,319
47536,tr,I3LAS2,Sus scrofa ,TRIP10 ,602
47537,tr,I3LFY5,Sus scrofa ,EFR3B ,807
47538,tr,A0A287B4J5,Sus scrofa ,VPS72 ,364
47539,tr,F1SF47,Sus scrofa ,HSD11B1 ,292
47540,tr,F1SG31,Sus scrofa ,,173
47541,tr,F1RX60,Sus scrofa ,DUSP4 ,394
47542,tr,A0A480SMA8,Sus scrofa ,LOC100511639 ,331
47543,tr,I3LGD6,Sus scrofa ,SSR3 ,185
47544,tr,A0A480RGK4,Sus scrofa ,DMRT2 ,561
47545,tr,I3L9E9,Sus scrofa ,SHISAL2B ,161
47546,tr,F1SRM2,Sus scrofa ,ZNF622 ,473
47547,tr,A0A287AX55,Sus scrofa ,SGPL1 ,597
47548,tr,F1RT18,Sus scrofa ,NEIL3 ,596
47549,tr,F1STV6,Sus scrofa ,NIPAL3 ,406
47550,tr,Q7YSA7,Sus scrofa ,SLC15A1 ,708
47551,tr,A0A287B0L5,Sus scrofa ,WDR74 ,348
47552,tr,A0A287AKL9,Sus scrofa ,,79
47553,tr,F1RRR5,Sus scrofa ,WASHC5 ,1159
47554,tr,A5A8W3,Sus scrofa ,FKBPL ,349
47555,tr,F1SJ26,Sus scrofa ,CYP1A2 ,516
47556,tr,A0A480KM31,Sus scrofa ,C11orf1 ,182
47557,tr,A0A480W2U9,Sus scrofa ,GPRC5B ,387
47558,tr,F1SFE4,Sus scrofa ,GNPNAT1 ,184
47559,tr,A0A480UHV2,Sus scrofa ,ATP8B2 ,1190
47560,tr,A0A480XJJ7,Sus scrofa ,ULK2 ,1054
47561,tr,F1RUD4,Sus scrofa ,ALAS2 ,587
47562,tr,A0A287AYT1,Sus scrofa ,ZNF543 ,725
47563,tr,K7GPI4,Sus scrofa ,GRIA3 ,894
47564,tr,A0A287BAD4,Sus scrofa ,RUSC1 ,545
47565,tr,A0A480TPG6,Sus scrofa ,REXO2 ,237
47566,tr,A0A287B3M9,Sus scrofa ,MYORG ,713
47567,tr,F1SEQ8,Sus scrofa ,DYDC2 ,183
47568,tr,A0A480T740,Sus scrofa ,DMAC2 ,255
47569,tr,A0A287A7U1,Sus scrofa ,CHEK2 ,553
47570,tr,D3Y4D8,Sus scrofa ,PID1 ,217
47571,tr,A0A286ZWV4,Sus scrofa ,PXYLP1 ,479
47572,tr,A0A287BSK4,Sus scrofa ,NETO1 ,533
47573,tr,A0A287A0W1,Sus scrofa ,SESN3 ,492
47574,tr,A0A287AAN9,Sus scrofa ,THAP1 ,213
47575,tr,K9J6H5,Sus scrofa ,TRIM38 ,465
47576,tr,A0A480IG74,Sus scrofa ,OPCML ,345
47577,tr,A0A5G2QDH1,Sus scrofa ,LOC110256441 ,149
47578,tr,A0A287AM99,Sus scrofa ,DSCC1 ,392
47579,tr,A0A480QGB9,Sus scrofa ,TRPV5 ,734
47580,tr,A0A287BA35,Sus scrofa ,KIAA2013 ,632
47581,tr,A0A287BPV6,Sus scrofa ,RGMA ,456
47582,tr,A0A287AWS9,Sus scrofa ,HMOX1 ,287
47583,tr,A0A286ZKA4,Sus scrofa ,CRPPA ,446
47584,tr,A0A287BPW3,Sus scrofa ,LOC110258651 ,149
47585,tr,F1KBQ0,Sus scrofa ,TLR3 ,237
47586,tr,A0A286ZI91,Sus scrofa ,SPATA2 ,520
47587,tr,A0A286ZZN9,Sus scrofa ,GFPT2 ,695
47588,tr,A0A480QIM3,Sus scrofa ,MRPS30 ,433
47589,tr,A0A5G2R9N8,Sus scrofa ,LSAMP ,338
47590,tr,A0A481AED0,Sus scrofa ,SPON2 ,442
47591,tr,A0A287A6Q9,Sus scrofa ,MAPKAP1 ,522
47592,tr,A0A287BFD3,Sus scrofa ,NXPH2 ,264
47593,tr,A0A286ZLM1,Sus scrofa ,B3GNT8 ,397
47594,tr,A0A286ZXK8,Sus scrofa ,MCAT ,384
47595,tr,A0A287BNZ9,Sus scrofa ,PTPN2 ,447
47596,tr,A0A287A0L0,Sus scrofa ,TNFRSF18 ,309
47597,tr,A0A286ZWJ2,Sus scrofa ,EEF1E1 ,174
47598,tr,A0A287B4Y7,Sus scrofa ,WNT2 ,360
47599,tr,H2EZZ3,Sus scrofa ,TREM2 ,233
47600,tr,A0A5G2R1J3,Sus scrofa ,MBLAC1 ,271
47601,tr,A0A287ALY2,Sus scrofa ,GPR160 ,338
47602,tr,I1VE22,Sus scrofa ,PYY ,70
47603,tr,F6PZ59,Sus scrofa ,IL2RG ,395
47604,tr,A0A286ZYE1,Sus scrofa ,HID1 ,732
47605,tr,F1S0D6,Sus scrofa ,R3HDM1 ,1134
47606,tr,Q8MGP9,Sus scrofa ,SLA-DQB ,261
47607,tr,F1SDV1,Sus scrofa ,CHD6 ,2719
47608,tr,A0A287B1F3,Sus scrofa ,PLCB4 ,1194
47609,tr,A0A287A0S3,Sus scrofa ,FAM111A ,586
47610,tr,A0A287BMS4,Sus scrofa ,SECISBP2 ,848
47611,tr,F1SGF4,Sus scrofa ,THOC7 ,204
47612,tr,A0A481APG3,Sus scrofa ,U2AF2 ,475
47613,tr,F1RY70,Sus scrofa ,,209
47614,tr,A0A287A9S1,Sus scrofa ,ZCCHC2 ,1177
47615,tr,F2Z5S4,Sus scrofa ,LSM3 ,102
47616,tr,A0A287BA63,Sus scrofa ,ZNF207 ,463
47617,tr,F1RJ03,Sus scrofa ,FBXO8 ,319
47618,tr,A0A287AHL4,Sus scrofa ,LOC100624785 ,445
47619,tr,A0A287B0T4,Sus scrofa ,TMEM255B ,329
47620,tr,F1SC89,Sus scrofa ,KIF11 ,1059
47621,tr,A0A3S8X8B6,Sus scrofa ,NFE2L2 ,591
47622,tr,F1SMC2,Sus scrofa ,RLF ,1915
47623,tr,F1SBE6,Sus scrofa ,KCNB1 ,858
47624,tr,A0A287AMW5,Sus scrofa ,JARID2 ,1245
47625,tr,A0A287AF70,Sus scrofa ,ANO8 ,1232
47626,tr,A0A286ZUM7,Sus scrofa ,KRCC1 ,257
47627,tr,F1S8R2,Sus scrofa ,PYCR2 ,320
47628,tr,I3LEL6,Sus scrofa ,CLMP ,372
47629,tr,K7GPY8,Sus scrofa ,SMS ,368
47630,tr,F1S385,Sus scrofa ,SIMC1 ,959
47631,tr,A7L861,Sus scrofa ,SQLE ,574
47632,tr,F1RPR6,Sus scrofa ,RBMS1 ,401
47633,tr,F1S9S9,Sus scrofa ,FUBP1 ,664
47634,tr,F1S336,Sus scrofa ,CFAP69 ,490
47635,tr,B3F0T4,Sus scrofa ,DAB1 ,536
47636,tr,A5D9P0,Sus scrofa ,RING1 ,406
47637,tr,F1SG86,Sus scrofa ,EPHB3 ,999
47638,tr,F1SBB0,Sus scrofa ,OSBPL1A ,949
47639,tr,A0A287BI04,Sus scrofa ,ANXA2 ,322
47640,tr,F1S4R5,Sus scrofa ,SRSF7 ,223
47641,tr,A0A286ZSV1,Sus scrofa ,ZNF592 ,1264
47642,tr,A0A287BDF6,Sus scrofa ,TRAM1 ,374
47643,tr,A0A5G2QDU4,Sus scrofa ,SLC4A11 ,876
47644,tr,A0A5G2R4R6,Sus scrofa ,LOC110261076 ,215
47645,tr,I3LSU8,Sus scrofa ,UBE2Z ,356
47646,tr,A0A287ALE7,Sus scrofa ,MISP ,650
47647,tr,A2SW51,Sus scrofa ,CD14 ,373
47648,tr,A0A286ZJX5,Sus scrofa ,STAG2 ,1231
47649,tr,A0A480RNK2,Sus scrofa ,ANO5 ,1156
47650,tr,A0A287AYX8,Sus scrofa ,ZNF423 ,1292
47651,tr,F1RKD4,Sus scrofa ,TBX3 ,745
47652,tr,F1SD77,Sus scrofa ,C2H19orf53 ,98
47653,tr,F8SIP6,Sus scrofa ,PITX1 ,314
47654,tr,A0A481CGC3,Sus scrofa ,EMSY ,1258
47655,tr,A0A287AQU9,Sus scrofa ,EPHX4 ,362
47656,tr,Q75NG7,Sus scrofa ,TNNT3 ,260
47657,tr,A0A287B0Z9,Sus scrofa ,LDB2 ,313
47658,tr,I3LQ62,Sus scrofa ,MYB ,636
47659,tr,A0A286ZW78,Sus scrofa ,SERAC1 ,654
47660,tr,A7WLI1,Sus scrofa ,CD81 ,236
47661,tr,F1RQQ0,Sus scrofa ,SLC25A27 ,320
47662,tr,A0A287BDJ6,Sus scrofa ,LTBP2 ,1728
47663,tr,F1S1M2,Sus scrofa ,SYTL4 ,671
47664,tr,I3LSY0,Sus scrofa ,ACSM4 ,580
47665,tr,A0A286ZV24,Sus scrofa ,PCGF5 ,256
47666,tr,F1RMU2,Sus scrofa ,TAF7 ,349
47667,tr,A0A287BI62,Sus scrofa ,LSP1 ,352
47668,tr,F1SRQ7,Sus scrofa ,SSBP1 ,142
47669,tr,C8CK95,Sus scrofa ,IFN-alpha-4 ,189
47670,tr,F1RQ90,Sus scrofa ,RBMX ,390
47671,tr,A0A287A3S5,Sus scrofa ,TEKT4 ,447
47672,tr,I3LAZ6,Sus scrofa ,LOC100620627 ,773
47673,tr,A0A287B1Q8,Sus scrofa ,NAB1 ,522
47674,tr,A0A480W4M0,Sus scrofa ,MRPL39 ,329
47675,tr,A0A286ZUC9,Sus scrofa ,TONSL ,1264
47676,tr,A0A287BF75,Sus scrofa ,LOC100153783 ,385
47677,tr,A0A287AZP5,Sus scrofa ,FAR2 ,515
47678,tr,A0A287AZU9,Sus scrofa ,C10H9orf72 ,481
47679,tr,A0A481C655,Sus scrofa ,IKZF4 ,585
47680,tr,F1RQP2,Sus scrofa ,ESRRA ,506
47681,tr,K7GML5,Sus scrofa ,CXCR3 ,361
47682,tr,F1RRF0,Sus scrofa ,OSBPL10 ,763
47683,tr,K7GMF9,Sus scrofa ,ANPEP ,963
47684,tr,F1SSX9,Sus scrofa ,SEMA6C ,934
47685,tr,A0A287BJQ8,Sus scrofa ,ZNF691 ,285
47686,tr,A0A287AMA1,Sus scrofa ,ATE1 ,478
47687,tr,A0A286ZXK1,Sus scrofa ,ZBTB32 ,477
47688,tr,A0A286ZMZ6,Sus scrofa ,SAP130 ,1057
47689,tr,F1SIS9,Sus scrofa ,NDUFA10 ,357
47690,tr,F1S6B5,Sus scrofa ,FMOD ,376
47691,tr,A0A287AQ99,Sus scrofa ,MAPK8IP1 ,711
47692,tr,A0A480ST08,Sus scrofa ,ZNF568 ,646
47693,tr,K7GR11,Sus scrofa ,FAM133A ,248
47694,tr,F1RF94,Sus scrofa ,MAD2L2 ,211
47695,tr,F1S5Q5,Sus scrofa ,SCGB3A1 ,101
47696,tr,B4YSE7,Sus scrofa ,KLF10 ,480
47697,tr,F1REX8,Sus scrofa ,HIP1R ,1068
47698,tr,F1RZE1,Sus scrofa ,RBM45 ,474
47699,tr,F1SKD9,Sus scrofa ,ATP23 ,246
47700,tr,A0A286ZJH8,Sus scrofa ,RORA ,468
47701,tr,I3LA10,Sus scrofa ,ZFAND1 ,268
47702,tr,I3LQN4,Sus scrofa ,PHB2 ,299
47703,tr,F1RUL8,Sus scrofa ,RASSF6 ,337
47704,tr,F1SMG2,Sus scrofa ,FGF10 ,211
47705,tr,A0A287ANU4,Sus scrofa ,MRPS24 ,167
47706,tr,F1SKY2,Sus scrofa ,NIT2 ,283
47707,tr,I3LCP7,Sus scrofa ,C12H17orf80 ,532
47708,tr,F1RVB1,Sus scrofa ,CRYL1 ,330
47709,tr,F1RWM5,Sus scrofa ,ERBB2 ,1255
47710,tr,I3L6U3,Sus scrofa ,,194
47711,tr,A0A287AIK5,Sus scrofa ,IKZF1 ,519
47712,tr,F1SKR9,Sus scrofa ,PIK3R1 ,454
47713,tr,F2Z5N6,Sus scrofa ,PPP6C ,305
47714,tr,F1SRY6,Sus scrofa ,PLCD4 ,765
47715,tr,A0A286ZMG7,Sus scrofa ,LRRC14B ,512
47716,tr,A0A480L086,Sus scrofa ,SLC13A1 ,577
47717,tr,F1SS75,Sus scrofa ,CIART ,453
47718,tr,A0A287BN19,Sus scrofa ,DAAM1 ,1067
47719,tr,F1SGA5,Sus scrofa ,KLHL24 ,600
47720,tr,F1SIT6,Sus scrofa ,TLE3 ,808
47721,tr,A5D9N3,Sus scrofa ,AIF1 ,147
47722,tr,A0A5G2QZR1,Sus scrofa ,,66
47723,tr,I3L568,Sus scrofa ,CEP250 ,2440
47724,tr,D0G6Y3,Sus scrofa ,HSD17B8 ,258
47725,tr,A0A287A380,Sus scrofa ,NEDD9 ,829
47726,tr,F1RTM6,Sus scrofa ,AR ,896
47727,tr,A0A480VW84,Sus scrofa ,CARD9 ,486
47728,tr,A0A287BPF5,Sus scrofa ,INHBB ,407
47729,tr,A0A287A1X6,Sus scrofa ,NR1H4 ,482
47730,tr,A0A480SPX0,Sus scrofa ,PCMTD1 ,356
47731,tr,F1SCH3,Sus scrofa ,DDX39A ,260
47732,tr,F1RK12,Sus scrofa ,ITM2B ,266
47733,tr,F1SS04,Sus scrofa ,CXCR2 ,353
47734,tr,Q1AP76,Sus scrofa ,KCNS3 ,491
47735,tr,A0A287B633,Sus scrofa ,FUT7 ,342
47736,tr,F1RP60,Sus scrofa ,TGDS ,389
47737,tr,A0A480XQ38,Sus scrofa ,NSMCE2 ,275
47738,tr,I3LAJ6,Sus scrofa ,RALA ,206
47739,tr,C7AI81,Sus scrofa ,ACTA2 ,377
47740,tr,I3LR04,Sus scrofa ,ZBTB7C ,619
47741,tr,A0A287AVZ0,Sus scrofa ,ZNF248 ,580
47742,tr,A0A286ZQ51,Sus scrofa ,NFAT5 ,1533
47743,tr,F1ST87,Sus scrofa ,CCIN ,588
47744,tr,A0A480UIA6,Sus scrofa ,TMCC1 ,651
47745,tr,F1SHA9,Sus scrofa ,FAIM2 ,316
47746,tr,F1SC74,Sus scrofa ,ZSWIM1 ,456
47747,tr,A0A480K1R6,Sus scrofa ,ATF2 ,505
47748,tr,F1SPS6,Sus scrofa ,MST1 ,725
47749,tr,I3LCF2,Sus scrofa ,CASKIN1 ,1452
47750,tr,I3LIK1,Sus scrofa ,EPM2AIP1 ,608
47751,tr,I3LTE0,Sus scrofa ,MITF ,510
47752,tr,A0A480LTA0,Sus scrofa ,ESM1 ,229
47753,tr,A0A5K1V3V4,Sus scrofa ,MAVS ,524
47754,tr,F1SGZ7,Sus scrofa ,C13H21orf62 ,219
47755,tr,F1SIG4,Sus scrofa ,CHN2 ,442
47756,tr,A0A481ATW2,Sus scrofa ,DCAF6 ,928
47757,tr,F1S3B0,Sus scrofa ,DHODH ,395
47758,tr,A0A287AB97,Sus scrofa ,MEIOB ,480
47759,tr,A0A287BHQ2,Sus scrofa ,HMGB3 ,202
47760,tr,F1RHN0,Sus scrofa ,DGCR8 ,807
47761,tr,I3L6F0,Sus scrofa ,PAPOLA ,718
47762,tr,F1RHC3,Sus scrofa ,TTC9B ,235
47763,tr,F1S414,Sus scrofa ,INPP5F ,1133
47764,tr,B3VSD1,Sus scrofa ,IFN-omega-5 ,190
47765,tr,F1RV35,Sus scrofa ,CDC42EP4 ,357
47766,tr,K7GND3,Sus scrofa ,DHX9 ,1384
47767,tr,I3LTH2,Sus scrofa ,INTS13 ,706
47768,tr,A0A287A1S5,Sus scrofa ,ARHGEF18 ,1346
47769,tr,F1SSH5,Sus scrofa ,NPC1L1 ,1332
47770,tr,F1SBH4,Sus scrofa ,POLR3F ,316
47771,tr,G9BWQ0,Sus scrofa ,SMAD2 ,437
47772,tr,A0A5G2RBP5,Sus scrofa ,USP39 ,565
47773,tr,F1SHT7,Sus scrofa ,HOXA11 ,317
47774,tr,F1RUD5,Sus scrofa ,CMAH ,577
47775,tr,I3LH92,Sus scrofa ,AQP2 ,311
47776,tr,A0A286ZWW6,Sus scrofa ,BCL7A ,210
47777,tr,A0A287AHI6,Sus scrofa ,TRAPPC10 ,1259
47778,tr,I3L770,Sus scrofa ,HUWE1 ,4382
47779,tr,I3LDU2,Sus scrofa ,GFOD2 ,385
47780,tr,A0A5G2QHQ5,Sus scrofa ,SLC46A2 ,454
47781,tr,I3LL93,Sus scrofa ,SSTR3 ,421
47782,tr,Q6GUA6,Sus scrofa ,GDF9 ,444
47783,tr,A0A287AHI2,Sus scrofa ,TNIP1 ,633
47784,tr,F1S8J6,Sus scrofa ,RAB2B ,216
47785,tr,F1SR05,Sus scrofa ,LDHB ,377
47786,tr,F1ST03,Sus scrofa ,POGZ ,1412
47787,tr,A0A287AXK7,Sus scrofa ,DUSP18 ,188
47788,tr,A0A287BK28,Sus scrofa ,CHRNB1 ,225
47789,tr,I3LPT4,Sus scrofa ,UBE3D ,364
47790,tr,A0A480E524,Sus scrofa ,IQCG ,436
47791,tr,A0A287B4X1,Sus scrofa ,GPSM1 ,673
47792,tr,I3L6Y9,Sus scrofa ,DICER1 ,1920
47793,tr,A0A287AS87,Sus scrofa ,NME9 ,350
47794,tr,A0A480ZQ94,Sus scrofa ,FBLN5 ,448
47795,tr,A0A287AY80,Sus scrofa ,TBC1D7 ,247
47796,tr,A0A286ZW98,Sus scrofa ,SULT1E1 ,296
47797,tr,A0A5G2QRD4,Sus scrofa ,ZNF577 ,456
47798,tr,A0A287APF6,Sus scrofa ,NICN1 ,213
47799,tr,A0A287ANR1,Sus scrofa ,GPR88 ,383
47800,tr,A0A287AM12,Sus scrofa ,NBR1 ,960
47801,tr,A0A480WXR3,Sus scrofa ,,220
47802,tr,A0A287A0C3,Sus scrofa ,MRPL14 ,233
47803,tr,A0A287A4H2,Sus scrofa ,PURB ,308
47804,tr,Q6KBX4,Sus scrofa ,GLRB ,497
47805,tr,A0A287AHU9,Sus scrofa ,MAPKAP1 ,486
47806,tr,A0A287A2I2,Sus scrofa ,NMNAT2 ,307
47807,tr,A5GFR3,Sus scrofa ,KLHDC3 ,382
47808,tr,A0A287AJU8,Sus scrofa ,RNF141 ,231
47809,tr,A0A287BKC9,Sus scrofa ,NOD2 ,1013
47810,tr,A0A480L8N8,Sus scrofa ,KAZALD1 ,315
47811,tr,A0A287BGA9,Sus scrofa ,ADAM15 ,814
47812,tr,A0A287B7A0,Sus scrofa ,RTRAF ,261
47813,tr,A0A286ZPV1,Sus scrofa ,PRND ,178
47814,tr,A0A287BDA0,Sus scrofa ,TIMM21 ,243
47815,tr,A0A286ZM74,Sus scrofa ,LOC106504483 ,200
47816,tr,A0A480RVE3,Sus scrofa ,NAA15 ,866
47817,tr,F1RXG4,Sus scrofa ,KRT20 ,430
47818,tr,A6ZIC9,Sus scrofa ,IGFBP6 ,236
47819,tr,A0A287B223,Sus scrofa ,PRR16 ,304
47820,tr,I3LCQ6,Sus scrofa ,SLC39A2 ,309
47821,tr,A0A287AWV1,Sus scrofa ,DCTN1 ,1256
47822,tr,I3LTB2,Sus scrofa ,TADA2B ,420
47823,tr,A0A287BR95,Sus scrofa ,RAB25 ,213
47824,tr,A0A287AE44,Sus scrofa ,ZNF197 ,1032
47825,tr,F1S6Q0,Sus scrofa ,TSSK6 ,273
47826,tr,F1RYP9,Sus scrofa ,PRDM1 ,828
47827,tr,C1JEX7,Sus scrofa ,SPAG6 ,509
47828,tr,A0A287ASC2,Sus scrofa ,YIPF1 ,306
47829,tr,A0A287BJI7,Sus scrofa ,CYP1B1 ,543
47830,tr,A0A286ZRY0,Sus scrofa ,RPS6KB2 ,526
47831,tr,I3LL51,Sus scrofa ,FAM50A ,299
47832,tr,D3KAY4,Sus scrofa ,SIM1 ,766
47833,tr,A0A481AL25,Sus scrofa ,ZNF165 ,485
47834,tr,I3LAL5,Sus scrofa ,KMO ,478
47835,tr,A0A5G2QZ54,Sus scrofa ,NFU1 ,253
47836,tr,I3L7T5,Sus scrofa ,SNU13 ,128
47837,tr,A0A287BT87,Sus scrofa ,XKR5 ,677
47838,tr,A0A287B8S8,Sus scrofa ,CYSLTR2 ,345
47839,tr,I3LCS3,Sus scrofa ,SLC23A1 ,605
47840,tr,F1STJ8,Sus scrofa ,ANKRD49 ,239
47841,tr,A0A481C052,Sus scrofa ,TTC31 ,518
47842,tr,A0A5G2QT00,Sus scrofa ,SAP30 ,221
47843,tr,K7GNK7,Sus scrofa ,MAP2K3 ,388
47844,tr,A0A287A5C6,Sus scrofa ,LHB ,173
47845,tr,F1S9R4,Sus scrofa ,ZZZ3 ,903
47846,tr,A0A286ZID9,Sus scrofa ,LOC110256483 ,310
47847,tr,I3LK76,Sus scrofa ,SYT12 ,421
47848,tr,A0A287B8G2,Sus scrofa ,SLC38A5 ,496
47849,tr,A0A287BSS1,Sus scrofa ,RFC2 ,325
47850,tr,A0A286ZJW9,Sus scrofa ,DERL2 ,239
47851,tr,I3L8N0,Sus scrofa ,TCP11L1 ,509
47852,tr,D4NZI4,Sus scrofa ,ANAPC13 ,74
47853,tr,V5PZS2,Sus scrofa ,NR1I3 ,135
47854,tr,A0A287AP21,Sus scrofa ,PPIF ,207
47855,tr,A0A5G2QJT3,Sus scrofa ,LECT2 ,156
47856,tr,A0A287B6R1,Sus scrofa ,MTARC1 ,341
47857,tr,A0A287AHT8,Sus scrofa ,KNG1 ,426
47858,tr,A0A287AI92,Sus scrofa ,CA1 ,261
47859,tr,A0A286ZUI0,Sus scrofa ,ZNF644 ,105
47860,tr,A0A287AJQ2,Sus scrofa ,PGAM1 ,254
47861,tr,A0A286ZY37,Sus scrofa ,GMPS ,693
47862,tr,A0A480UUW0,Sus scrofa ,RFC3 ,356
47863,tr,D3K5M2,Sus scrofa ,MIOS ,875
47864,tr,A0A287AKC5,Sus scrofa ,RPL38 ,73
47865,tr,A0A287AAI4,Sus scrofa ,HNRNPD ,336
47866,tr,A0A5G2QK19,Sus scrofa ,LRATD1 ,292
47867,tr,A0A287A645,Sus scrofa ,ZMYM1 ,1151
47868,tr,A0A480EKD7,Sus scrofa ,KIRREL1 ,773
47869,tr,A0A1W6Q744,Sus scrofa ,TMCO2 ,181
47870,tr,A0A287APY9,Sus scrofa ,MTHFSD ,386
47871,tr,B5QTD1,Sus scrofa ,CD79A ,223
47872,tr,A0A287AM32,Sus scrofa ,LRCH3 ,732
47873,tr,F1SJN3,Sus scrofa ,P2RY14 ,338
47874,tr,F1S9K5,Sus scrofa ,EPRS1 ,1512
47875,tr,I3LS60,Sus scrofa ,NAXD ,347
47876,tr,A0A480R659,Sus scrofa ,LIAS ,372
47877,tr,F1SEA2,Sus scrofa ,SLAIN2 ,582
47878,tr,F1SDV0,Sus scrofa ,ZFAND4 ,741
47879,tr,F1SU33,Sus scrofa ,STARD7 ,380
47880,tr,A0A287A1H8,Sus scrofa ,LOC110261076 ,313
47881,tr,F1S196,Sus scrofa ,USP21 ,565
47882,tr,A5A8Y2,Sus scrofa ,AGER ,395
47883,tr,F1SKQ1,Sus scrofa ,DMC1 ,340
47884,tr,A0A287BKA0,Sus scrofa ,ACKR2 ,385
47885,tr,A0A480M584,Sus scrofa ,PLOD1 ,725
47886,tr,F1STG2,Sus scrofa ,CNOT11 ,512
47887,tr,F1S6T2,Sus scrofa ,ARID3A ,596
47888,tr,F1SAP4,Sus scrofa ,WARS1 ,482
47889,tr,I3LH57,Sus scrofa ,WDR43 ,681
47890,tr,F1SA71,Sus scrofa ,ZBTB1 ,644
47891,tr,B6EUU6,Sus scrofa ,TLR3 ,223
47892,tr,I3LQN1,Sus scrofa ,MRAS ,208
47893,tr,K7GQ27,Sus scrofa ,WIF1 ,379
47894,tr,E0Y441,Sus scrofa ,VIP ,167
47895,tr,F1SMZ2,Sus scrofa ,SLC16A14 ,507
47896,tr,F1RNJ0,Sus scrofa ,PRKCG ,759
47897,tr,A0A286ZKE4,Sus scrofa ,CLP1 ,425
47898,tr,D7RA31,Sus scrofa ,WIPI2 ,436
47899,tr,A0A287B754,Sus scrofa ,BMT2 ,405
47900,tr,B1A9K3,Sus scrofa ,CLK1 ,137
47901,tr,A0A287AR46,Sus scrofa ,HABP4 ,418
47902,tr,A0A480SBJ0,Sus scrofa ,CTCF ,727
47903,tr,F1SK05,Sus scrofa ,MESP1 ,256
47904,tr,A0A287BH43,Sus scrofa ,C6H19orf47 ,370
47905,tr,D0G788,Sus scrofa ,PIGC ,297
47906,tr,I3L9L3,Sus scrofa ,ZNF367 ,346
47907,tr,F1SRT0,Sus scrofa ,MRPL46 ,279
47908,tr,F1RF24,Sus scrofa ,ZFYVE16 ,1544
47909,tr,F1RYH7,Sus scrofa ,GABBR1 ,577
47910,tr,A0A480QB06,Sus scrofa ,SH3KBP1 ,628
47911,tr,A0A287A7C6,Sus scrofa ,BMP10 ,423
47912,tr,A0A480JPW2,Sus scrofa ,NDUFAF1 ,333
47913,tr,F1SQ05,Sus scrofa ,PHEX ,749
47914,tr,I3LFS4,Sus scrofa ,UGT8 ,541
47915,tr,Q9BEA4,Sus scrofa ,SLA-DMA ,260
47916,tr,A0A287B474,Sus scrofa ,HELZ ,1915
47917,tr,F1RUJ3,Sus scrofa ,ATXN1 ,821
47918,tr,F1SF28,Sus scrofa ,ZPBP ,350
47919,tr,A0A287BDY5,Sus scrofa ,HMCN1 ,5636
47920,tr,F1RIW5,Sus scrofa ,PSMG3 ,122
47921,tr,K9IVE3,Sus scrofa ,CSNK2A2 ,350
47922,tr,A0A480TXY7,Sus scrofa ,UBAC1 ,479
47923,tr,A0A480QLP9,Sus scrofa ,NAALADL2 ,795
47924,tr,M3VK02,Sus scrofa ,AP3D1 ,1208
47925,tr,A0A287ABY8,Sus scrofa ,KLHL13 ,658
47926,tr,F1SMT6,Sus scrofa ,ECEL1 ,775
47927,tr,D2ST34,Sus scrofa ,FBXL4 ,621
47928,tr,F1SGM6,Sus scrofa ,KIF18A ,904
47929,tr,A0A287A5K0,Sus scrofa ,KCNJ12 ,429
47930,tr,A0A481C5C8,Sus scrofa ,MAN1A1 ,659
47931,tr,F1SHD4,Sus scrofa ,GPR1 ,355
47932,tr,I3LV52,Sus scrofa ,DYM ,608
47933,tr,A0A480ENI7,Sus scrofa ,STAMBP ,494
47934,tr,F1SH13,Sus scrofa ,TMEM212 ,187
47935,tr,K7GQC3,Sus scrofa ,MBNL3 ,369
47936,tr,A0A287ALN2,Sus scrofa ,MAEA ,434
47937,tr,A5GHK7,Sus scrofa ,ADNP ,1103
47938,tr,F1RWK3,Sus scrofa ,CRISPLD1 ,500
47939,tr,F1RT08,Sus scrofa ,AMD1 ,334
47940,tr,A0A480QDK0,Sus scrofa ,TMEM161B ,486
47941,tr,I3LBI3,Sus scrofa ,IGF1 ,171
47942,tr,F1S1D9,Sus scrofa ,PSMC3IP ,217
47943,tr,F1S3P0,Sus scrofa ,C9H1orf21 ,121
